source,target,country,forecast_year,horizon,target_year,prediction,tv_oecd
IMF,pcpi_pch,JPN,2004,0,2004,-0.197287075583785,-0.0089542824421854
IMF,pcpi_pch,USA,2004,0,2004,2.96225336888523,2.63889268092088
IMF,ngdp_rpch,CAN,2005,0,2005,2.8733450243726,3.17516472625
IMF,ngdp_rpch,DEU,2005,0,2005,0.775914518021748,0.90004324
IMF,ngdp_rpch,FRA,2005,0,2005,1.4768710750567,1.7370159095
IMF,ngdp_rpch,GBR,2005,0,2005,1.94990145603176,2.70872256225
IMF,ngdp_rpch,ITA,2005,0,2005,-0.00625875535037457,1.034892709
IMF,ngdp_rpch,JPN,2005,0,2005,1.95880270549553,1.814517052
IMF,ngdp_rpch,USA,2005,0,2005,3.49686572858265,3.44280897
IMF,pcpi_pch,CAN,2005,0,2005,2.2118960782598,2.18867624363031
IMF,pcpi_pch,DEU,2005,0,2005,1.71294111269966,1.53483430820029
IMF,pcpi_pch,FRA,2005,0,2005,1.85608128699715,1.73075933348457
IMF,pcpi_pch,GBR,2005,0,2005,1.98686563528534,2.0663067725867
IMF,pcpi_pch,ITA,2005,0,2005,2.13009782480669,1.96534652890379
IMF,pcpi_pch,JPN,2005,0,2005,-0.376002713836665,-0.288046740253712
IMF,pcpi_pch,USA,2005,0,2005,3.1190016823901,3.33334540898811
IMF,ngdp_rpch,CAN,2006,0,2006,3.10325747098095,2.621216424
IMF,ngdp_rpch,DEU,2006,0,2006,2.04748575243188,3.93532272625
IMF,ngdp_rpch,FRA,2006,0,2006,2.38426569584138,2.63144298725
IMF,ngdp_rpch,GBR,2006,0,2006,2.74844388473889,2.36978473125
IMF,ngdp_rpch,ITA,2006,0,2006,1.53999999999999,1.887350437
IMF,ngdp_rpch,JPN,2006,0,2006,2.6715821122365,1.34462934475
IMF,ngdp_rpch,USA,2006,0,2006,3.43430461855208,2.76098928975
IMF,pcpi_pch,CAN,2006,0,2006,2.21916154315092,1.9839844788142
IMF,pcpi_pch,DEU,2006,0,2006,1.97449768336826,1.56586701242536
IMF,pcpi_pch,FRA,2006,0,2006,2.02757973264358,1.66177635629736
IMF,pcpi_pch,GBR,2006,0,2006,2.28269999999988,2.42454195723582
IMF,pcpi_pch,ITA,2006,0,2006,2.35080153404779,2.06975546030925
IMF,pcpi_pch,JPN,2006,0,2006,0.266819481710234,0.253164377596859
IMF,pcpi_pch,USA,2006,0,2006,3.59771629668961,3.17852748744543
IMF,ngdp_rpch,CAN,2007,0,2007,2.53670080556168,2.03462054725
IMF,ngdp_rpch,DEU,2007,0,2007,2.43921892030108,3.06482995675
IMF,ngdp_rpch,FRA,2007,0,2007,1.85104410199097,2.3608287905
IMF,ngdp_rpch,GBR,2007,0,2007,3.05730102796706,2.59407587875
IMF,ngdp_rpch,ITA,2007,0,2007,1.74000000000001,1.319951175
IMF,ngdp_rpch,JPN,2007,0,2007,1.95334029803784,1.477737311
IMF,ngdp_rpch,USA,2007,0,2007,1.91302299588494,1.988982721
IMF,pcpi_pch,CAN,2007,0,2007,2.18183020638083,2.11492950700027
IMF,pcpi_pch,DEU,2007,0,2007,2.10075808649042,2.26983237151785
IMF,pcpi_pch,FRA,2007,0,2007,1.62255336075368,1.47505805464392
IMF,pcpi_pch,GBR,2007,0,2007,2.43954056695996,2.34063076627102
IMF,pcpi_pch,ITA,2007,0,2007,1.86429479047732,1.81213729477814
IMF,pcpi_pch,JPN,2007,0,2007,0.00876093425326019,0.0432691615490862
IMF,pcpi_pch,USA,2007,0,2007,2.73413657332608,2.81045434133862
IMF,ngdp_rpch,CAN,2008,0,2008,0.724223894322917,0.99644900725
IMF,ngdp_rpch,DEU,2008,0,2008,1.84960260907374,0.6917824585
IMF,ngdp_rpch,FRA,2008,0,2008,0.837124091897445,0.14846294325
IMF,ngdp_rpch,GBR,2008,0,2008,0.987858784104834,-0.21963374925
IMF,ngdp_rpch,ITA,2008,0,2008,-0.0599999999999934,-0.95956183775
IMF,ngdp_rpch,JPN,2008,0,2008,0.69108717285038,-1.2545371515
IMF,ngdp_rpch,USA,2008,0,2008,1.57181744069197,0.12205213775
IMF,pcpi_pch,CAN,2008,0,2008,2.5304444255341,2.33850031568335
IMF,pcpi_pch,DEU,2008,0,2008,2.94036796709796,2.59625464410322
IMF,pcpi_pch,FRA,2008,0,2008,3.41347060641299,2.77529048909268
IMF,pcpi_pch,GBR,2008,0,2008,3.78001432664772,3.47582645825701
IMF,pcpi_pch,ITA,2008,0,2008,3.4488544372012,3.2924336710904
IMF,pcpi_pch,JPN,2008,0,2008,1.57194810512069,1.36780271546633
IMF,pcpi_pch,USA,2008,0,2008,4.22444728470264,3.76400155467574
IMF,ngdp_rpch,CAN,2009,0,2009,-2.47852022487748,-2.9197746555
IMF,ngdp_rpch,DEU,2009,0,2009,-5.29685172394461,-5.67924217625
IMF,ngdp_rpch,FRA,2009,0,2009,-2.35841064473783,-2.7946030015
IMF,ngdp_rpch,GBR,2009,0,2009,-4.38491411696753,-4.66661376425
IMF,ngdp_rpch,ITA,2009,0,2009,-5.14482524746981,-5.39911774075
IMF,ngdp_rpch,JPN,2009,0,2009,-5.36936458350108,-5.67125023675
IMF,ngdp_rpch,USA,2009,0,2009,-2.7301736375641,-2.57857980625
IMF,pcpi_pch,CAN,2009,0,2009,0.146533060789067,0.304200149964639
IMF,pcpi_pch,DEU,2009,0,2009,0.13483391418867,0.31341842490078
IMF,pcpi_pch,FRA,2009,0,2009,0.336552749566232,0.0889774373775905
IMF,pcpi_pch,GBR,2009,0,2009,1.8868317972349,1.9296569837308
IMF,pcpi_pch,ITA,2009,0,2009,0.749833943183798,0.774330352743547
IMF,pcpi_pch,JPN,2009,0,2009,-1.13355710422812,-1.34149730298063
IMF,pcpi_pch,USA,2009,0,2009,-0.391278270565987,-0.350112285831102
IMF,ngdp_rpch,CAN,2010,0,2010,3.09948467175352,3.0601076955
IMF,ngdp_rpch,DEU,2010,0,2010,3.33204233433746,3.98316870625
IMF,ngdp_rpch,FRA,2010,0,2010,1.5654559877547,1.7874223625
IMF,ngdp_rpch,GBR,2010,0,2010,1.70210674079019,2.221785733
IMF,ngdp_rpch,ITA,2010,0,2010,1.00307267059749,1.65391539
IMF,ngdp_rpch,JPN,2010,0,2010,2.82429516312728,4.049860234
IMF,ngdp_rpch,USA,2010,0,2010,2.63886566429825,2.66862927075
IMF,pcpi_pch,CAN,2010,0,2010,1.77238598089253,1.7601063710744
IMF,pcpi_pch,DEU,2010,0,2010,1.32089222636846,1.09722621721942
IMF,pcpi_pch,FRA,2010,0,2010,1.63979687585507,1.51910200414196
IMF,pcpi_pch,GBR,2010,0,2010,3.07813628158846,2.49889573941113
IMF,pcpi_pch,ITA,2010,0,2010,1.62672394438059,1.51324864011402
IMF,pcpi_pch,JPN,2010,0,2010,-0.989641614752046,-0.74390683272223
IMF,pcpi_pch,USA,2010,0,2010,1.41745389082775,1.62910421854776
IMF,ngdp_rpch,CAN,2011,0,2011,2.08042137485307,3.1028224905
IMF,ngdp_rpch,DEU,2011,0,2011,2.72510923889684,3.9534365455
IMF,ngdp_rpch,FRA,2011,0,2011,1.6521828432881,2.21562929875
IMF,ngdp_rpch,GBR,2011,0,2011,1.13688019777745,1.1435843655
IMF,ngdp_rpch,ITA,2011,0,2011,0.639003660591442,0.87718401775
IMF,ngdp_rpch,JPN,2011,0,2011,-0.467620979336536,0.0716154365000001
IMF,ngdp_rpch,USA,2011,0,2011,1.52745298534187,1.56110941225
IMF,pcpi_pch,CAN,2011,0,2011,2.90478393121871,2.87012147064079
IMF,pcpi_pch,DEU,2011,0,2011,2.23576440390103,2.05334389665868
IMF,pcpi_pch,FRA,2011,0,2011,2.14570772365046,2.08851343673537
IMF,pcpi_pch,GBR,2011,0,2011,4.51324707819039,3.72828981769284
IMF,pcpi_pch,ITA,2011,0,2011,2.61339736187565,2.74051530151884
IMF,pcpi_pch,JPN,2011,0,2011,-0.369884123333375,-0.272674250765537
IMF,pcpi_pch,USA,2011,0,2011,2.9873875751566,3.10485973387658
IMF,ngdp_rpch,CAN,2012,0,2012,1.93617329899221,1.75235631625
IMF,ngdp_rpch,DEU,2012,0,2012,0.935684522555702,0.6200640235
IMF,ngdp_rpch,FRA,2012,0,2012,0.121763058209368,0.36431978375
IMF,ngdp_rpch,GBR,2012,0,2012,-0.38022956886633,1.5074449805
IMF,ngdp_rpch,ITA,2012,0,2012,-2.29224933098839,-3.05109760075
IMF,ngdp_rpch,JPN,2012,0,2012,2.22374711880253,1.39205426825
IMF,ngdp_rpch,USA,2012,0,2012,2.16971121477092,2.2745420145
IMF,pcpi_pch,CAN,2012,0,2012,1.79054609126241,1.50653684551452
IMF,pcpi_pch,DEU,2012,0,2012,2.15220189724905,1.98871983329634
IMF,pcpi_pch,FRA,2012,0,2012,1.92357240312773,1.93659379914075
IMF,pcpi_pch,GBR,2012,0,2012,2.73225334448162,2.58740217010485
IMF,pcpi_pch,ITA,2012,0,2012,3.01405754468207,2.9976460718506
IMF,pcpi_pch,JPN,2012,0,2012,0.0422825272240912,-0.0444663323862614
IMF,pcpi_pch,USA,2012,0,2012,1.9673889792921,2.05092295410461
IMF,ngdp_rpch,CAN,2013,0,2013,1.61216327479301,2.303877422
IMF,ngdp_rpch,DEU,2013,0,2013,0.491259636239394,0.5526818655
IMF,ngdp_rpch,FRA,2013,0,2013,0.186105855537866,0.69688947725
IMF,ngdp_rpch,GBR,2013,0,2013,1.43320728385932,1.78078308225
IMF,ngdp_rpch,ITA,2013,0,2013,-1.77603107346823,-1.87086957375
IMF,ngdp_rpch,JPN,2013,0,2013,1.95300757753125,2.040001849
IMF,ngdp_rpch,USA,2013,0,2013,1.56016097568472,2.1012482385
IMF,pcpi_pch,CAN,2013,0,2013,1.14597712094762,0.933856509034104
IMF,pcpi_pch,DEU,2013,0,2013,1.60632172380881,1.49370078053419
IMF,pcpi_pch,FRA,2013,0,2013,1.00990091738737,0.860382488154344
IMF,pcpi_pch,GBR,2013,0,2013,2.69969512195123,2.26679177247231
IMF,pcpi_pch,ITA,2013,0,2013,1.61639382443479,1.21414077819697
IMF,pcpi_pch,JPN,2013,0,2013,0.0450417043430518,0.33337457909346
IMF,pcpi_pch,USA,2013,0,2013,1.39191682738407,1.45461045669582
IMF,ngdp_rpch,CAN,2014,0,2014,2.2716207497665,2.844795146
IMF,ngdp_rpch,DEU,2014,0,2014,1.39289366623585,2.19183070975
IMF,ngdp_rpch,FRA,2014,0,2014,0.370774974848165,0.96294831225
IMF,ngdp_rpch,GBR,2014,0,2014,3.20524782878371,3.15812283675
IMF,ngdp_rpch,ITA,2014,0,2014,-0.1743219071627,0.08828915225
IMF,ngdp_rpch,JPN,2014,0,2014,0.891077246654226,0.234948183
IMF,ngdp_rpch,USA,2014,0,2014,2.15432142602405,2.50432678325
IMF,pcpi_pch,CAN,2014,0,2014,1.93595035364857,1.88749300214466
IMF,pcpi_pch,DEU,2014,0,2014,0.896490946985407,0.903423467276365
IMF,pcpi_pch,FRA,2014,0,2014,0.69999999999999,0.506640582855588
IMF,pcpi_pch,GBR,2014,0,2014,1.6307768529443,1.44150691253029
IMF,pcpi_pch,ITA,2014,0,2014,0.0953631360327556,0.241005943020189
IMF,pcpi_pch,JPN,2014,0,2014,2.65464444096772,2.71703551340541
IMF,pcpi_pch,USA,2014,0,2014,1.97588477245969,1.60836605854746
IMF,ngdp_rpch,CAN,2015,0,2015,1.04105304422608,0.65964369325
IMF,ngdp_rpch,DEU,2015,0,2015,1.50945674862666,1.2404438215
IMF,ngdp_rpch,FRA,2015,0,2015,1.15999900000001,1.04638884275
IMF,ngdp_rpch,GBR,2015,0,2015,2.51689709757255,2.2048616555
IMF,ngdp_rpch,ITA,2015,0,2015,0.801544947217048,0.631528974
IMF,ngdp_rpch,JPN,2015,0,2015,0.591185389606563,1.6027080315
IMF,ngdp_rpch,USA,2015,0,2015,2.56810719561762,2.921237194
IMF,pcpi_pch,CAN,2015,0,2015,0.996929389764856,1.11880022868514
IMF,pcpi_pch,DEU,2015,0,2015,0.162009719355516,0.511934841656661
IMF,pcpi_pch,FRA,2015,0,2015,0.148633653229702,0.0371099759218557
IMF,pcpi_pch,GBR,2015,0,2015,0.0621783016410582,0.375719978778033
IMF,pcpi_pch,ITA,2015,0,2015,0.200242841378406,0.0385898290687692
IMF,pcpi_pch,JPN,2015,0,2015,0.727183227853301,0.798114587054787
IMF,pcpi_pch,USA,2015,0,2015,0.092646485765302,0.118403308276796
IMF,ngdp_rpch,CAN,2016,0,2016,1.15749640792295,1.03773502925
IMF,ngdp_rpch,DEU,2016,0,2016,1.74585937492453,2.12681014925
IMF,ngdp_rpch,FRA,2016,0,2016,1.32716002394484,0.9801957175
IMF,ngdp_rpch,GBR,2016,0,2016,1.83680560975175,1.9075916455
IMF,ngdp_rpch,ITA,2016,0,2016,0.757296013278541,1.42040996175
IMF,ngdp_rpch,JPN,2016,0,2016,0.5095663076091,0.72282545575
IMF,ngdp_rpch,USA,2016,0,2016,1.57834819501135,1.8069655095
IMF,pcpi_pch,CAN,2016,0,2016,1.6213393128403,1.41907982022247
IMF,pcpi_pch,DEU,2016,0,2016,0.398955207691998,0.489940347812959
IMF,pcpi_pch,FRA,2016,0,2016,0.346165242127472,0.182881551438152
IMF,pcpi_pch,GBR,2016,0,2016,0.743063078076833,0.99365108703684
IMF,pcpi_pch,ITA,2016,0,2016,-0.0504555069300916,-0.0941216833461051
IMF,pcpi_pch,JPN,2016,0,2016,-0.161725628723941,-0.127350869095322
IMF,pcpi_pch,USA,2016,0,2016,1.18754062314927,1.25303455276711
IMF,ngdp_rpch,CAN,2017,0,2017,3.03606025718048,3.005287339
IMF,ngdp_rpch,DEU,2017,0,2017,2.04986038745694,2.9499984485
IMF,ngdp_rpch,FRA,2017,0,2017,1.56940240175434,2.4367881125
IMF,ngdp_rpch,GBR,2017,0,2017,1.65560752638294,2.628303372
IMF,ngdp_rpch,ITA,2017,0,2017,1.50662935158805,1.7354110215
IMF,ngdp_rpch,JPN,2017,0,2017,1.51312151029572,1.6955179035
IMF,ngdp_rpch,USA,2017,0,2017,2.18076984262165,2.433518833
IMF,pcpi_pch,CAN,2017,0,2017,1.60345984100552,1.58487453783946
IMF,pcpi_pch,DEU,2017,0,2017,1.55694426730799,1.4985685148085
IMF,pcpi_pch,FRA,2017,0,2017,1.1605337056269,1.02727505822742
IMF,pcpi_pch,GBR,2017,0,2017,2.62807899880537,2.51609779932738
IMF,pcpi_pch,ITA,2017,0,2017,1.4082363682391,1.21923191692792
IMF,pcpi_pch,JPN,2017,0,2017,0.365011922686431,0.482816163926603
IMF,pcpi_pch,USA,2017,0,2017,2.10644152510622,2.1087487067506
IMF,ngdp_rpch,CAN,2018,0,2018,2.06554204971683,2.71801205325
IMF,ngdp_rpch,DEU,2018,0,2018,1.91137240672834,1.0148379955
IMF,ngdp_rpch,FRA,2018,0,2018,1.56393222159263,1.809938895
IMF,ngdp_rpch,GBR,2018,0,2018,1.35931907405076,1.400340385
IMF,ngdp_rpch,ITA,2018,0,2018,1.17388690207147,0.779054743
IMF,ngdp_rpch,JPN,2018,0,2018,1.1367590932303,0.63185447875
IMF,ngdp_rpch,USA,2018,0,2018,2.88416743977296,2.93830360125
IMF,pcpi_pch,CAN,2018,0,2018,2.56836987799731,2.24241728491803
IMF,pcpi_pch,DEU,2018,0,2018,1.80712800685265,1.71562162650172
IMF,pcpi_pch,FRA,2018,0,2018,1.85609603391863,1.83272018076792
IMF,pcpi_pch,GBR,2018,0,2018,2.51086069133673,2.26801859191148
IMF,pcpi_pch,ITA,2018,0,2018,1.34716614443482,1.13030027071777
IMF,pcpi_pch,JPN,2018,0,2018,1.19963653631356,0.984420369312367
IMF,pcpi_pch,USA,2018,0,2018,2.40433958249606,2.41293644986549
IMF,ngdp_rpch,CAN,2019,0,2019,1.54505560419071,1.896824242
IMF,ngdp_rpch,DEU,2019,0,2019,0.54391692559459,1.107481086
IMF,ngdp_rpch,FRA,2019,0,2019,1.24901413022527,1.87790022425
IMF,ngdp_rpch,GBR,2019,0,2019,1.23492152194025,1.63229313525
IMF,ngdp_rpch,ITA,2019,0,2019,0.0105321413443216,0.4801427845
IMF,ngdp_rpch,JPN,2019,0,2019,0.891143760415902,-0.39058139775
IMF,ngdp_rpch,USA,2019,0,2019,2.35041433233985,2.4425578325
IMF,pcpi_pch,CAN,2019,0,2019,2.01327426888733,1.92961105787725
IMF,pcpi_pch,DEU,2019,0,2019,1.48583729030214,1.43528842943072
IMF,pcpi_pch,FRA,2019,0,2019,1.16703127956019,1.10253669926413
IMF,pcpi_pch,GBR,2019,0,2019,1.80750666402405,1.70862193776227
IMF,pcpi_pch,ITA,2019,0,2019,0.739699999999988,0.610036393050261
IMF,pcpi_pch,JPN,2019,0,2019,0.985274099747002,0.467726513687494
IMF,pcpi_pch,USA,2019,0,2019,1.81767337508019,1.79537657642619
IMF,ngdp_rpch,CAN,2020,0,2020,-7.14135081765066,-4.56090159575
IMF,ngdp_rpch,DEU,2020,0,2020,-5.98281869227805,-3.82233395
IMF,ngdp_rpch,FRA,2020,0,2020,-9.75724807465698,-6.65693810325
IMF,ngdp_rpch,GBR,2020,0,2020,-9.76221540192822,-8.808717689
IMF,ngdp_rpch,ITA,2020,0,2020,-10.6447492430156,-8.41683639475
IMF,ngdp_rpch,JPN,2020,0,2020,-5.27289826039791,-3.9780726725
IMF,ngdp_rpch,USA,2020,0,2020,-4.27191697207786,-1.88821851775
IMF,pcpi_pch,CAN,2020,0,2020,0.616002459846787,0.71597600825033
IMF,pcpi_pch,DEU,2020,0,2020,0.495211210044566,0.147770295031102
IMF,pcpi_pch,FRA,2020,0,2020,0.458256823649905,0.476591077019184
IMF,pcpi_pch,GBR,2020,0,2020,0.771944619760889,1.03987457321659
IMF,pcpi_pch,ITA,2020,0,2020,0.129961064326634,-0.137643905225881
IMF,pcpi_pch,JPN,2020,0,2020,-0.0634354107481361,-0.0250534772503249
IMF,pcpi_pch,USA,2020,0,2020,1.5195904158736,1.2267489429054
IMF,ngdp_rpch,CAN,2021,0,2021,5.68793426509993,5.63893108975
IMF,ngdp_rpch,DEU,2021,0,2021,3.05078085154189,3.47900921
IMF,ngdp_rpch,FRA,2021,0,2021,6.29348936636553,7.32040406875
IMF,ngdp_rpch,GBR,2021,0,2021,6.76262041761093,10.03412062425
IMF,ngdp_rpch,ITA,2021,0,2021,5.77046855359868,8.77697347975
IMF,ngdp_rpch,USA,2021,0,2021,5.97274987280729,5.9399848505
IMF,pcpi_pch,CAN,2021,0,2021,3.15216265299885,3.33013093917524
IMF,pcpi_pch,DEU,2021,0,2021,2.88050016258499,3.01543784771086
IMF,pcpi_pch,FRA,2021,0,2021,1.96239562324647,1.62607648236686
IMF,pcpi_pch,GBR,2021,0,2021,2.19096998114365,2.46060791617013
IMF,pcpi_pch,ITA,2021,0,2021,1.65872067542343,1.8520690482646
IMF,pcpi_pch,USA,2021,0,2021,4.28401067334347,4.57220680682453
IMF,ngdp_rpch,CAN,2022,0,2022,3.29501512275558,3.780150231
IMF,ngdp_rpch,DEU,2022,0,2022,1.54742703090807,1.8836391805
IMF,ngdp_rpch,FRA,2022,0,2022,2.5182941487006,2.536531676
IMF,ngdp_rpch,GBR,2022,0,2022,3.60470339029273,4.41142753325
IMF,ngdp_rpch,ITA,2022,0,2022,3.17939065054294,4.127763316
IMF,ngdp_rpch,USA,2022,0,2022,1.64075409522733,1.94423332475
IMF,pcpi_pch,CAN,2022,0,2022,6.89724461197294,6.57610219974358
IMF,pcpi_pch,DEU,2022,0,2022,8.45467119575647,6.62493759598104
IMF,pcpi_pch,FRA,2022,0,2022,5.80863692698797,5.08014906187065
IMF,pcpi_pch,GBR,2022,0,2022,9.11944257839543,7.58060954902247
IMF,pcpi_pch,ITA,2022,0,2022,8.74392281423471,7.84060773576618
IMF,pcpi_pch,USA,2022,0,2022,8.05200807691335,7.70243070913566
IMF,ngdp_rpch,CAN,2023,0,2023,1.292071110841,1.06577864125
IMF,ngdp_rpch,DEU,2023,0,2023,-0.534962241051218,-0.107648631
IMF,ngdp_rpch,FRA,2023,0,2023,0.951072802211383,0.86791322175
IMF,ngdp_rpch,GBR,2023,0,2023,0.479875534190644,0.144948297
IMF,ngdp_rpch,ITA,2023,0,2023,0.672714416162235,1.019181743
IMF,ngdp_rpch,USA,2023,0,2023,2.08542100384626,2.505402217
IMF,pcpi_pch,CAN,2023,0,2023,3.62206654600981,3.81483448904618
IMF,pcpi_pch,DEU,2023,0,2023,6.32423449092174,5.80046246230848
IMF,pcpi_pch,FRA,2023,0,2023,5.63402614601207,4.77244692912364
IMF,pcpi_pch,GBR,2023,0,2023,7.65555131324831,6.61733156322339
IMF,pcpi_pch,ITA,2023,0,2023,5.98641840218739,5.5155948983727
IMF,pcpi_pch,USA,2023,0,2023,4.08439037196189,4.04644420078772
IMF,ngdp_rpch,CAN,2024,0,2024,1.3443075651431,
IMF,ngdp_rpch,DEU,2024,0,2024,0.00701837879528711,
IMF,ngdp_rpch,FRA,2024,0,2024,1.09806069517624,
IMF,ngdp_rpch,GBR,2024,0,2024,1.08298189177825,
IMF,ngdp_rpch,ITA,2024,0,2024,0.672113285018883,
IMF,ngdp_rpch,USA,2024,0,2024,2.76497220691871,
IMF,pcpi_pch,CAN,2024,0,2024,2.43931175105141,
IMF,pcpi_pch,DEU,2024,0,2024,2.37374290144703,
IMF,pcpi_pch,FRA,2024,0,2024,2.31298357759455,
IMF,pcpi_pch,GBR,2024,0,2024,2.62350431151746,
IMF,pcpi_pch,ITA,2024,0,2024,1.2653474509102,
IMF,pcpi_pch,USA,2024,0,2024,2.98732469794052,
IMF,ngdp_rpch,CAN,2001,0.5,2001,2.2686463695714,1.868646797
IMF,ngdp_rpch,DEU,2001,0.5,2001,1.85273829721593,1.814075914
IMF,ngdp_rpch,FRA,2001,0.5,2001,2.57864467882663,1.91762493275
IMF,ngdp_rpch,GBR,2001,0.5,2001,2.55770151825601,2.556369172
IMF,ngdp_rpch,ITA,2001,0.5,2001,1.98762335576643,1.74620134525
IMF,ngdp_rpch,JPN,2001,0.5,2001,0.596156771989032,0.409132468
IMF,ngdp_rpch,USA,2001,0.5,2001,1.46065620836788,0.963019995
IMF,pcpi_pch,CAN,2001,0.5,2001,2.99102328155023,2.49572823351505
IMF,pcpi_pch,DEU,2001,0.5,2001,1.99749497242172,1.96448691495397
IMF,pcpi_pch,FRA,2001,0.5,2001,1.49994035727199,1.62098953615037
IMF,pcpi_pch,GBR,2001,0.5,2001,2.1871089639705,1.51982160212378
IMF,pcpi_pch,ITA,2001,0.5,2001,2.23999999999984,2.74820138403409
IMF,pcpi_pch,JPN,2001,0.5,2001,-0.662043216742048,-0.696444916163652
IMF,pcpi_pch,USA,2001,0.5,2001,2.62458414903108,2.78995511125375
IMF,ngdp_rpch,CAN,2002,0.5,2002,2.52548327081028,2.96827477275
IMF,ngdp_rpch,DEU,2002,0.5,2002,0.904139950963323,-0.16069704375
IMF,ngdp_rpch,FRA,2002,0.5,2002,1.44044411485673,1.17669430125
IMF,ngdp_rpch,GBR,2002,0.5,2002,1.97119670574961,1.779163035
IMF,ngdp_rpch,ITA,2002,0.5,2002,1.43009838880213,0.25055039875
IMF,ngdp_rpch,JPN,2002,0.5,2002,-0.966410026508169,0.0153689215000001
IMF,ngdp_rpch,USA,2002,0.5,2002,2.28865437883876,1.69193329325
