model,country,target,horizon,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_50,coverage_80,qucoverage_10,qucoverage_25,qucoverage_75,qucoverage_90
ar,USA,ngdp_rpch,1.5,1.15744692448441,0.450780932503955,0.15078052989032,0.555885462090139,5.18902622162639,9.09907542560475,7.14405082361557,0.727272727272727,0.818181818181818,0.0909090909090909,0.181818181818182,0.909090909090909,0.909090909090909
ar,CAN,pcpi_pch,0,0.0876241319983717,0.050452936914171,0.00352465890930569,0.033646536174895,0.35887733658054,0.548153918654026,0.453515627617283,0.636363636363636,1,0,0.363636363636364,1,1
ar,CAN,pcpi_pch,0.5,0.350510700479835,0.207608633398308,0.0497416316232463,0.0931604354582807,1.44054223531421,2.25559685727088,1.84806954629255,0.636363636363636,1,0,0.272727272727273,0.909090909090909,1
ar,CAN,pcpi_pch,1,0.728710511067138,0.451249720596054,0.116242054355362,0.161218736115722,3.2608701370487,4.93963177294104,4.10025095499487,0.727272727272727,0.909090909090909,0,0.181818181818182,0.909090909090909,0.909090909090909
ar,CAN,pcpi_pch,1.5,1.18190269809016,0.57573729336977,0.126091801432826,0.480073603287568,5.00878155172789,6.25518894990752,5.6319852508177,0.545454545454545,1,0,0.363636363636364,0.909090909090909,1
ar,DEU,pcpi_pch,0,0.354660738849287,0.0368794465704815,0.217654249507986,0.100127042770819,1.50947211421869,3.04306653998072,2.2762693270997,0.363636363636364,0.363636363636364,0.363636363636364,0.363636363636364,0.727272727272727,0.727272727272727
ar,DEU,pcpi_pch,0.5,0.600830447375474,0.160398650088689,0.408183672940473,0.0322481243463122,2.55625530081512,4.58659635733209,3.57142582907361,0.636363636363636,0.909090909090909,0,0.0909090909090909,0.727272727272727,0.909090909090909
ar,DEU,pcpi_pch,1,1.46498547517853,0.304543300362098,0.620571460318835,0.539870714497596,6.40917081535554,9.21859023464843,7.81388052500199,0.0909090909090909,0.363636363636364,0.363636363636364,0.636363636363636,0.727272727272727,0.727272727272727
ar,DEU,pcpi_pch,1.5,1.39897641914683,0.348360521701177,0.626885115098504,0.423730782347148,6.08876680662361,9.02763894293566,7.55820287477964,0.272727272727273,0.636363636363636,0.181818181818182,0.545454545454545,0.818181818181818,0.818181818181818
ar,FRA,pcpi_pch,0,0.203703802036207,0.0532220761175156,0.149103726845171,0.00137799907352053,0.879456076852904,1.60602380461493,1.24273994073392,0.545454545454545,0.727272727272727,0,0,0.545454545454545,0.727272727272727
ar,FRA,pcpi_pch,0.5,0.376263363661558,0.18561978104956,0.187187118858401,0.00345646375359746,1.70162602617704,2.32009714039817,2.01086158328761,0.636363636363636,0.818181818181818,0,0,0.636363636363636,0.818181818181818
ar,FRA,pcpi_pch,1,0.709938880615314,0.441522190413093,0.191245542741297,0.0771711474609236,3.22243830745867,5.41858118267224,4.32050974506546,0.818181818181818,0.909090909090909,0,0.0909090909090909,0.909090909090909,0.909090909090909
ar,FRA,pcpi_pch,1.5,0.965896379184707,0.620609495784694,0.110511798585387,0.234775084814626,4.31729183113171,6.7427100952914,5.53000096321156,0.727272727272727,1,0,0.181818181818182,0.909090909090909,1
ar,GBR,pcpi_pch,0,0.310969811199524,0.0782790502280415,0.191898074960012,0.0407926860114708,1.34083462865135,2.24045674347702,1.79064568606419,0.363636363636364,0.818181818181818,0,0.272727272727273,0.636363636363636,0.818181818181818
ar,GBR,pcpi_pch,0.5,0.682191043359178,0.335332263067702,0.317889010927398,0.028969769364077,3.10040097948314,5.51672366685448,4.30856232316881,0.727272727272727,0.909090909090909,0,0,0.727272727272727,0.909090909090909
ar,GBR,pcpi_pch,1,1.32739220571794,0.699192149210081,0.239153792013129,0.389046264494734,5.75999669534561,8.41503428438385,7.08751548986473,0.636363636363636,0.909090909090909,0,0.272727272727273,0.909090909090909,0.909090909090909
ar,GBR,pcpi_pch,1.5,1.72346996957635,0.858268583022472,0.292586760681766,0.572614625872109,7.16320527807368,9.7797810538845,8.47149316597909,0.454545454545455,0.909090909090909,0,0.363636363636364,0.818181818181818,0.909090909090909
ar,ITA,pcpi_pch,0,0.205421230295963,0.0751700584105604,0.117161384984434,0.0130897869009687,0.879081105720628,1.76556629901401,1.32232370236732,0.909090909090909,0.909090909090909,0,0,0.909090909090909,0.909090909090909
ar,ITA,pcpi_pch,0.5,0.36011195886626,0.256327309106959,0.0110917280569497,0.0926929217023508,1.59337455987184,2.78490862056352,2.18914159021768,0.818181818181818,1,0,0.181818181818182,1,1
ar,ITA,pcpi_pch,1,1.3455122901931,0.612132959583711,0.316175599514125,0.417203731095261,5.54880298525309,8.39886529516856,6.97383414021082,0.363636363636364,0.909090909090909,0,0.545454545454545,0.909090909090909,0.909090909090909
ar,ITA,pcpi_pch,1.5,1.77163970276864,0.874217221620813,0.160559424190826,0.736863056956997,7.48387189307885,9.49807137296083,8.49097163301984,0.272727272727273,1,0,0.636363636363636,0.909090909090909,1
ar,JPN,pcpi_pch,0,0.0884135545308548,0.0710973183447491,0.00278086408249319,0.0145353721036125,0.406544940207947,0.772448068241608,0.589496504224778,1,1,0,0,1,1
ar,JPN,pcpi_pch,0.5,0.420807601446733,0.30860416202132,0.0582628597913915,0.0539405796340219,2.00057388278219,3.35287876328594,2.67672632303407,0.75,1,0,0.125,0.875,1
ar,JPN,pcpi_pch,1,0.947288479626185,0.628946276335196,2.16351822136994e-05,0.318320568108775,3.90290432803426,6.83328636710468,5.36809534756947,0.5,1,0,0.5,1,1
ar,JPN,pcpi_pch,1.5,1.25175277395977,0.7563756177902,0.000286004309366263,0.495091151860205,4.91256266240729,8.21776261650302,6.56516263945515,0.5,1,0,0.5,1,1
ar,USA,pcpi_pch,0,0.0926471479683853,0.0465777299131928,0.00533079374106087,0.0407386243141316,0.408512891361018,0.543293009330436,0.475902950345727,0.545454545454545,0.909090909090909,0.0909090909090909,0.363636363636364,0.909090909090909,1
ar,USA,pcpi_pch,0.5,0.406893158449483,0.192618163674831,0.147015313744621,0.0672596810300313,1.71066356752235,2.55378082601087,2.13222219676661,0.545454545454545,0.909090909090909,0,0.181818181818182,0.727272727272727,0.909090909090909
ar,USA,pcpi_pch,1,0.789463821041094,0.415969789594889,0.161987473884237,0.211506557561968,3.36478448077978,5.04235248082606,4.20356848080292,0.636363636363636,0.909090909090909,0,0.272727272727273,0.909090909090909,0.909090909090909
ar,USA,pcpi_pch,1.5,1.22937758770472,0.528660090485948,0.278672855464372,0.422044641754396,5.30468918333151,7.58963053750275,6.44715986041713,0.363636363636364,0.818181818181818,0.0909090909090909,0.454545454545455,0.818181818181818,0.909090909090909
ar_annual,CAN,ngdp_rpch,0,1.41511137751597,0.396526202463339,0.392015581929889,0.626569593122745,6.05736449106101,11.674884746958,8.86612461900949,0.636363636363636,0.818181818181818,0.0909090909090909,0.181818181818182,0.818181818181818,0.909090909090909
ar_annual,CAN,ngdp_rpch,0.5,1.41962134372307,0.396679591500862,0.395419920166773,0.627521832055432,6.08318066188666,11.6921083084226,8.88764448515465,0.636363636363636,0.818181818181818,0.0909090909090909,0.181818181818182,0.818181818181818,0.909090909090909
ar_annual,CAN,ngdp_rpch,1,1.27293807397861,0.405757996563509,0.2345571128375,0.632622964577604,5.54673980158744,9.78259178565381,7.66466579362062,0.636363636363636,0.818181818181818,0.0909090909090909,0.181818181818182,0.818181818181818,0.909090909090909
ar_annual,CAN,ngdp_rpch,1.5,1.27308088420126,0.405958145289722,0.234807789143158,0.632314949768381,5.54974672006419,9.78100606181568,7.66537639093993,0.727272727272727,0.818181818181818,0.0909090909090909,0.0909090909090909,0.818181818181818,0.909090909090909
ar_annual,DEU,ngdp_rpch,0,0.981071849453124,0.394625086433434,0.0706548660734909,0.515791896946199,4.20226902425905,8.01530752169591,6.10878827297748,0.727272727272727,0.909090909090909,0.0909090909090909,0.181818181818182,0.909090909090909,1
ar_annual,DEU,ngdp_rpch,0.5,0.982791632183065,0.395445388241191,0.0710621375239802,0.516284106417893,4.20421938158443,8.02345313605242,6.11383625881842,0.727272727272727,0.909090909090909,0.0909090909090909,0.181818181818182,0.909090909090909,1
ar_annual,DEU,ngdp_rpch,1,0.983895792166881,0.397829454059487,0.0791337670856167,0.506932571021777,4.23883956098847,7.92138603645808,6.08011279872328,0.636363636363636,0.909090909090909,0.0909090909090909,0.181818181818182,0.818181818181818,1
ar_annual,DEU,ngdp_rpch,1.5,0.985150751428428,0.398657717504071,0.0793088067528694,0.507184227171487,4.24595045033555,7.92734223955246,6.086646344944,0.636363636363636,0.909090909090909,0.0909090909090909,0.181818181818182,0.818181818181818,1
ar_annual,FRA,ngdp_rpch,0,1.91140954640431,0.35236213214264,0.746123546712058,0.812923867549615,8.19652510901856,16.0511175608082,12.1238213349134,0.545454545454545,0.727272727272727,0.0909090909090909,0.181818181818182,0.727272727272727,0.818181818181818
ar_annual,FRA,ngdp_rpch,0.5,1.9211265332421,0.353012205143662,0.760768955237801,0.807345372860638,8.23943300855892,16.1428813576984,12.1911571831287,0.545454545454545,0.727272727272727,0.0909090909090909,0.181818181818182,0.727272727272727,0.818181818181818
ar_annual,FRA,ngdp_rpch,1,1.69574280143718,0.344066764903238,0.506013325966644,0.845662710567296,7.23845904453845,14.2885095770375,10.763484310788,0.454545454545455,0.818181818181818,0.0909090909090909,0.272727272727273,0.727272727272727,0.909090909090909
ar_annual,FRA,ngdp_rpch,1.5,1.69996329442945,0.344857756812441,0.509490186327168,0.845615351289843,7.24968507558269,14.2976915397525,10.7736883076676,0.454545454545455,0.818181818181818,0.0909090909090909,0.272727272727273,0.727272727272727,0.909090909090909
ar_annual,GBR,ngdp_rpch,0,2.37152606631569,0.472849017209166,0.960181511869073,0.938495537237448,10.3022422493955,20.1209428772361,15.2115925633158,0.636363636363636,0.727272727272727,0.0909090909090909,0.0909090909090909,0.727272727272727,0.818181818181818
ar_annual,GBR,ngdp_rpch,0.5,2.37359350473439,0.472800491407467,0.96353664592143,0.937256367405493,10.3013283995835,20.1172113579945,15.209269878789,0.636363636363636,0.727272727272727,0.0909090909090909,0.0909090909090909,0.727272727272727,0.818181818181818
ar_annual,GBR,ngdp_rpch,1,2.10179355199768,0.475568901818103,0.684110136326048,0.942114513853533,9.22206583131426,17.7028053488806,13.4624355900974,0.636363636363636,0.727272727272727,0.0909090909090909,0.0909090909090909,0.727272727272727,0.818181818181818
ar_annual,GBR,ngdp_rpch,1.5,2.10358809512971,0.475607304799512,0.685693528082915,0.942287262247287,9.2280685486537,17.7106554923914,13.4693620205225,0.636363636363636,0.727272727272727,0.0909090909090909,0.0909090909090909,0.727272727272727,0.818181818181818
ar_annual,ITA,ngdp_rpch,0,2.22673788938641,0.43485049326531,0.978312204875658,0.813575191245441,9.73267702366836,18.7401863877405,14.2364317057044,0.636363636363636,0.727272727272727,0.0909090909090909,0.181818181818182,0.818181818181818,0.818181818181818
ar_annual,ITA,ngdp_rpch,0.5,2.22644703636836,0.434783671628625,0.977952611308776,0.813710753430959,9.73090651540755,18.7362325156191,14.2335695155133,0.636363636363636,0.727272727272727,0.0909090909090909,0.181818181818182,0.818181818181818,0.818181818181818
ar_annual,ITA,ngdp_rpch,1,2.0593014691753,0.430258793691482,0.732279888219594,0.896762787264218,9.01320615211425,17.0648182560606,13.0390122040874,0.636363636363636,0.636363636363636,0.181818181818182,0.181818181818182,0.818181818181818,0.818181818181818
ar_annual,ITA,ngdp_rpch,1.5,2.05945239360375,0.430228138926503,0.73225335214643,0.896970902530817,9.014147851592,17.0672084226211,13.0406781371065,0.636363636363636,0.636363636363636,0.181818181818182,0.181818181818182,0.818181818181818,0.818181818181818
ar_annual,JPN,ngdp_rpch,0,1.0366028711685,0.474152752632936,0.0213055775617692,0.541144540973796,4.82785907420086,9.01097159659011,6.91941533539548,0.875,0.875,0.125,0.125,1,1
ar_annual,JPN,ngdp_rpch,0.5,1.03665715800397,0.474164919544934,0.0214264839862267,0.541065754472806,4.82683069719287,9.00829483505507,6.91756276612397,0.875,0.875,0.125,0.125,1,1
ar_annual,JPN,ngdp_rpch,1,1.05012551618225,0.484761810111739,0.0255852597510654,0.539778446319445,4.89182555363481,9.10392812184185,6.99787683773833,0.875,0.875,0.125,0.125,1,1
ar_annual,JPN,ngdp_rpch,1.5,1.05033329908206,0.484765766217633,0.0257079909194183,0.539859541945005,4.89177296478563,9.10377552969269,6.99777424723916,0.875,0.875,0.125,0.125,1,1
ar_annual,USA,ngdp_rpch,0,1.19431622719946,0.386501011462732,0.35946514102382,0.448350074712904,5.37608944997448,10.3249539103274,7.85052168015096,0.818181818181818,0.818181818181818,0.0909090909090909,0.0909090909090909,0.909090909090909,0.909090909090909
ar_annual,USA,ngdp_rpch,0.5,1.19713805499093,0.386630013193298,0.361883640451594,0.448624401346033,5.40649670179089,10.3954058058328,7.90095125381184,0.818181818181818,0.818181818181818,0.0909090909090909,0.0909090909090909,0.909090909090909,0.909090909090909
ar_annual,USA,ngdp_rpch,1,1.0531060913569,0.396496998724564,0.210945970456634,0.445663122175699,4.84163068083016,9.04697192998257,6.94430130540636,0.818181818181818,0.818181818181818,0.0909090909090909,0.0909090909090909,0.909090909090909,0.909090909090909
ar_annual,USA,ngdp_rpch,1.5,1.05050004923264,0.396696856421681,0.209339886009057,0.4444633068019,4.83240227788703,9.02408778029426,6.92824502909064,0.818181818181818,0.818181818181818,0.0909090909090909,0.0909090909090909,0.909090909090909,0.909090909090909
ar_annual,CAN,pcpi_pch,0,0.797900593131298,0.224917931150825,0.469542745925847,0.103439916054626,3.52726540591212,6.21488004049385,4.87107272320299,0.545454545454545,0.727272727272727,0.0909090909090909,0.272727272727273,0.818181818181818,0.818181818181818
ar_annual,CAN,pcpi_pch,0.5,0.797900593131298,0.224917931150825,0.469542745925847,0.103439916054626,3.52726540591212,6.21488004049385,4.87107272320299,0.545454545454545,0.727272727272727,0.0909090909090909,0.272727272727273,0.818181818181818,0.818181818181818
ar_annual,CAN,pcpi_pch,1,0.930940988894711,0.230496255887467,0.583363448676259,0.117081284330986,4.07390199922358,6.92845811858323,5.5011800589034,0.454545454545455,0.727272727272727,0,0.272727272727273,0.727272727272727,0.727272727272727
ar_annual,CAN,pcpi_pch,1.5,0.930940988894711,0.230496255887467,0.583363448676259,0.117081284330986,4.07390199922358,6.92845811858323,5.5011800589034,0.454545454545455,0.727272727272727,0,0.272727272727273,0.727272727272727,0.727272727272727
ar_annual,DEU,pcpi_pch,0,1.07752324026465,0.223801976072939,0.668830338956849,0.184890925234857,4.60235852690875,7.94142073665847,6.27188963178361,0.363636363636364,0.727272727272727,0.0909090909090909,0.363636363636364,0.727272727272727,0.818181818181818
ar_annual,DEU,pcpi_pch,0.5,1.07779585329028,0.223816443142629,0.669088484912797,0.184890925234857,4.6048917634403,7.94157791642692,6.27323483993361,0.363636363636364,0.727272727272727,0.0909090909090909,0.363636363636364,0.727272727272727,0.818181818181818
ar_annual,DEU,pcpi_pch,1,1.49974378981843,0.256018978066938,0.98907060904425,0.254654202707247,6.37462338359276,11.1739862512205,8.77430481740663,0.272727272727273,0.545454545454545,0.181818181818182,0.363636363636364,0.636363636363636,0.727272727272727
ar_annual,DEU,pcpi_pch,1.5,1.50029203170583,0.256033881716947,0.989356380844222,0.254901769144658,6.3766602098604,11.1741481742849,8.77540419207267,0.272727272727273,0.545454545454545,0.181818181818182,0.363636363636364,0.636363636363636,0.727272727272727
ar_annual,FRA,pcpi_pch,0,0.92200158848606,0.175420946570245,0.510442730849895,0.236137911065921,4.038895558917,6.13640688733225,5.08765122312462,0.0909090909090909,0.363636363636364,0.363636363636364,0.545454545454545,0.636363636363636,0.727272727272727
ar_annual,FRA,pcpi_pch,0.5,0.917842565902801,0.175331429708481,0.510512386975294,0.231998749219027,4.01824876605015,6.1095118783005,5.06388032217533,0.0909090909090909,0.454545454545455,0.272727272727273,0.545454545454545,0.636363636363636,0.727272727272727
ar_annual,FRA,pcpi_pch,1,1.2114384350239,0.178020210222668,0.709994578482298,0.323423646318933,5.21414573747786,9.41021585339603,7.31218079543694,0.181818181818182,0.454545454545455,0.363636363636364,0.454545454545455,0.636363636363636,0.818181818181818
ar_annual,FRA,pcpi_pch,1.5,1.21063668254146,0.178005041431611,0.709927020503379,0.322704620606471,5.21125676104683,9.39581414749284,7.30353545426983,0.181818181818182,0.454545454545455,0.363636363636364,0.454545454545455,0.636363636363636,0.818181818181818
ar_annual,GBR,pcpi_pch,0,1.1723342502189,0.180555806305523,0.728812374967247,0.262966068946125,5.04783130528028,9.10636330981809,7.07709730754919,0.272727272727273,0.454545454545455,0.272727272727273,0.363636363636364,0.636363636363636,0.727272727272727
ar_annual,GBR,pcpi_pch,0.5,1.17337295030008,0.180562910655361,0.729843970698599,0.262966068946125,5.05217713207242,9.11702069076278,7.0845989114176,0.272727272727273,0.454545454545455,0.272727272727273,0.363636363636364,0.636363636363636,0.727272727272727
ar_annual,GBR,pcpi_pch,1,1.68569688725284,0.184894797976249,1.07668872499074,0.42411336428585,7.07907934346621,13.8139787982523,10.4465290708592,0.181818181818182,0.363636363636364,0.363636363636364,0.454545454545455,0.636363636363636,0.727272727272727
ar_annual,GBR,pcpi_pch,1.5,1.68620608526889,0.184907740024157,1.07718498095889,0.42411336428585,7.08203712991707,13.8141194091802,10.4480782695486,0.181818181818182,0.363636363636364,0.363636363636364,0.454545454545455,0.636363636363636,0.727272727272727
ar_annual,ITA,pcpi_pch,0,1.20141676024915,0.232150110256035,0.672075293447592,0.297191356545524,5.06587820157658,8.92578123432254,6.99582971794956,0.181818181818182,0.636363636363636,0.181818181818182,0.545454545454545,0.727272727272727,0.818181818181818
ar_annual,ITA,pcpi_pch,0.5,1.20141676024915,0.232150110256035,0.672075293447592,0.297191356545524,5.06587820157658,8.92578123432254,6.99582971794956,0.181818181818182,0.636363636363636,0.181818181818182,0.545454545454545,0.727272727272727,0.818181818181818
ar_annual,ITA,pcpi_pch,1,1.72671811402009,0.269940901291929,0.969178174524334,0.487599038203825,7.39228959134182,13.2052480999354,10.2987688456386,0.181818181818182,0.454545454545455,0.363636363636364,0.545454545454545,0.727272727272727,0.818181818181818
ar_annual,ITA,pcpi_pch,1.5,1.72671811402009,0.269940901291929,0.969178174524334,0.487599038203825,7.39228959134182,13.2052480999354,10.2987688456386,0.181818181818182,0.454545454545455,0.363636363636364,0.545454545454545,0.727272727272727,0.818181818181818
ar_annual,JPN,pcpi_pch,0,0.556570841859196,0.204609029279206,0.276248943511762,0.0757128690682283,2.33474971815012,4.10645731119009,3.2206035146701,0.5,0.875,0,0.25,0.75,0.875
ar_annual,JPN,pcpi_pch,0.5,0.556078838692117,0.204579853107864,0.276270422613741,0.0752285629705114,2.33204904919412,4.10661280537098,3.21933092728255,0.5,0.875,0,0.25,0.75,0.875
ar_annual,JPN,pcpi_pch,1,0.62567033796377,0.230649415518233,0.318258242064814,0.0767626803807225,2.71968511416072,4.45017327242322,3.58492919329197,0.5,0.875,0,0.125,0.625,0.875
ar_annual,JPN,pcpi_pch,1.5,0.625279253986354,0.230614498230237,0.318187183045562,0.0764775727105538,2.71812969103632,4.44982831207948,3.5839790015579,0.5,0.875,0,0.125,0.625,0.875
ar_annual,USA,pcpi_pch,0,1.07377826695243,0.225760163135244,0.574769147506136,0.27324895631105,4.62577088144941,8.16616608926199,6.3959684853557,0.363636363636364,0.727272727272727,0.0909090909090909,0.454545454545455,0.818181818181818,0.818181818181818
ar_annual,USA,pcpi_pch,0.5,1.07377826695243,0.225760163135244,0.574769147506136,0.27324895631105,4.62577088144941,8.16616608926199,6.3959684853557,0.363636363636364,0.727272727272727,0.0909090909090909,0.454545454545455,0.818181818181818,0.818181818181818
ar_annual,USA,pcpi_pch,1,1.24397581428883,0.228250751128321,0.699963823662029,0.315761239498475,5.43702518824046,9.0647857349508,7.25090546159563,0.272727272727273,0.636363636363636,0.0909090909090909,0.454545454545455,0.727272727272727,0.727272727272727
ar_annual,USA,pcpi_pch,1.5,1.24397581428883,0.228250751128321,0.699963823662029,0.315761239498475,5.43702518824046,9.0647857349508,7.25090546159563,0.272727272727273,0.636363636363636,0.0909090909090909,0.454545454545455,0.727272727272727,0.727272727272727
ar_bic,CAN,ngdp_rpch,0,0.320444355590137,0.0591080448602958,0.0298400446144906,0.231496266115351,1.43217210396447,2.19657775196375,1.81437492796411,0.181818181818182,0.272727272727273,0.545454545454545,0.636363636363636,0.818181818181818,0.818181818181818
ar_bic,CAN,ngdp_rpch,0.5,0.694894156226688,0.236206312461829,0,0.458687843764859,3.01318240547659,5.27367771980526,4.14343006264093,0.636363636363636,0.818181818181818,0.181818181818182,0.363636363636364,1,1
ar_bic,CAN,ngdp_rpch,1,1.25453247136198,0.428517171900255,0.00282599441322532,0.8231893050485,5.47952487856969,9.98885866740984,7.73419177298976,0.636363636363636,0.818181818181818,0.181818181818182,0.363636363636364,1,1
ar_bic,CAN,ngdp_rpch,1.5,1.4323864278564,0.475262663698441,0.0832401862363478,0.873883577921614,6.02456865196579,10.4160964075592,8.22033252976249,0.363636363636364,0.909090909090909,0.0909090909090909,0.545454545454545,0.909090909090909,1
ar_bic,DEU,ngdp_rpch,0,0.32704838301173,0.0708013220037873,0.0412860889240706,0.214960972083873,1.45524460568368,2.04268348193559,1.74896404380963,0.0909090909090909,0.454545454545455,0.454545454545455,0.727272727272727,0.818181818181818,0.909090909090909
ar_bic,DEU,ngdp_rpch,0.5,0.706426323468369,0.265476567549297,0.00738222470082637,0.433567531218245,3.13221721676711,5.04965979080255,4.09093850378483,0.545454545454545,0.818181818181818,0.181818181818182,0.454545454545455,1,1
